PGC,Name,RAJ2000,DEJ2000,TT,Bmag,Ksmag,logK,HRV,VLS,Dist,e_Dist,PGC1,CF3
52226,"PGC052226",219.1909,51.4598,4.5,15.91,12.27,9.4,2366,2524,,,52266,0
52266,"NGC5707",219.3783,51.5618,2.0,12.61,9.43,10.53,2212,2371,40.93,14,52266,1
2394027,"PGC2394027",219.969,51.4345,5.0,16.86,13.27,9.0,2195,2355,,,52266,0
52341,"PGC052341",219.7097,52.2726,3.8,15.13,12.8,9.18,2181,2343,,,52341,0
51568,"NGC5624",216.6468,51.5855,4.3,13.75,10.69,9.93,1922,2075,,,51568,0
3506231,"SDSSJ142636.02+513510.7",216.6502,51.5864,,18.91,15.05,8.19,1931,2085,,,51568,0
99823,"PGC099823",216.354,51.5541,9.0,16.37,13.62,8.76,1984,2136,,,51568,0
2441100,"PGC2441100",218.0861,53.439,,17.31,14.54,8.48,2172,2335,,,2441100,0
4005032,"SDSSJ144521.84+521029.2",221.341,52.1749,9.0,17.48,14.89,8.34,2151,2317,,,4005032,0
52966,"PGC052966",222.5115,52.4063,3.5,15.31,13.15,8.2,726,895,,,52966,0
52808,"UGC09630",221.8604,52.8326,9.9,15.85,13.5,8.06,720,889,,,52966,0
52607,"NGC5751",220.9551,53.4007,5.9,13.3,10.9,10.28,3289,3458,,,52607,0
2451145,"PGC2451145",223.4101,53.7998,9.0,17.12,14.41,8.89,3324,3499,,,2451145,0
2449102,"PGC2449102",224.0864,53.727,,17.76,15.0,8.64,3446,3622,,,53511,0
4012632,"SDSSJ145718.30+543105.3",224.3262,54.5181,10.0,17.62,15.04,8.62,3257,3436,,,4012632,0
3386631,"SDSSJ145632.21+550146.8",224.1344,55.0297,-5.0,17.09,12.73,8.48,827,1007,,,3386631,0
52364,"UGC09452",219.8288,53.8757,8.6,15.95,13.26,9.0,2190,2358,,,52364,0
4016222,"SDSSJ144303.81+535457.5",220.766,53.9159,-5.0,17.61,13.26,8.26,838,1008,,,4016222,0
52116,"NGC5687",218.7182,54.4757,-3.0,12.51,9.08,10.64,2116,2284,28.84,13,52116,1
2472512,"PGC2472512",218.7073,54.5345,0.0,17.42,13.2,8.99,2056,2223,,,52116,0
2801019,"PGC2801019",221.1844,55.5889,10.0,16.82,14.47,7.54,590,766,,,2801019,0
3994532,"CFRS14.0573",214.5087,52.5182,,17.53,14.72,8.67,2998,3150,,,3994532,0
51217,"PGC051217",214.9904,53.4702,4.1,15.34,13.29,8.8,1744,1901,,,51217,0
2459580,"PGC2459580",213.6281,54.0944,-5.0,17.47,12.66,9.2,2086,2243,,,2459580,0
4004644,"SDSSJ142331.23+532625.7",215.8801,53.4404,-5.0,17.08,14.52,8.66,2669,2828,,,4004644,0
4004328,"SDSSJ140824.99+532928.4",212.1042,53.4913,-5.0,18.32,13.99,8.65,2051,2202,,,50505,0
50505,"PGC050505",212.291,53.8214,4.5,14.71,12.41,9.29,2063,2216,,,50505,0
50695,"PGC050695",212.9768,53.9396,3.6,15.2,12.4,9.22,1923,2078,,,50581,0
50757,"PGC050757",213.2142,54.3745,4.8,16.28,13.93,8.65,1985,2142,,,50757,0
50581,"UGC09071",212.5128,54.2184,5.9,13.7,11.73,9.48,1827,1982,31.48,14,50581,1
5067386,"M101-df2",212.1562,54.3253,,,21.0,4.59,0,0,6.87,10,50063,0
50216,"NGC5474",211.2564,53.6622,6.1,11.11,9.89,8.84,273,423,6.98,9,50063,1
5067385,"M101-df1",210.9375,53.9444,,,21.0,4.52,0,0,6.37,10,50063,0
2464645,"PGC2464645",211.3416,54.2699,2.9,15.73,13.3,8.85,1980,2133,,,50191,0
50262,"NGC5477",211.3887,54.4609,8.8,14.04,11.8,8.08,312,465,6.76,9,50063,1
50063,"NGC5457",210.8025,54.3491,6.0,8.29,5.94,10.42,246,398,6.95,6,50063,1
49919,"PGC049919",210.3168,54.4187,4.4,14.2,11.05,9.75,1892,2043,,,50191,0
4004313,"SDSSJ140754.65+544212.1",211.9777,54.7034,,17.08,14.2,8.49,1818,1973,,,50191,0
2480744,"PGC2480744",211.82,54.8006,4.6,15.55,13.9,8.61,1753,1908,,,50191,0
50395,"PGC050395",211.9137,54.7946,-5.0,14.72,11.13,9.72,2315,2471,,,50191,0
3484921,"SDSSJ140614.35+544115.6",211.5597,54.6876,10.0,18.25,15.9,7.81,1500,1654,,,50191,0
3484941,"SDSSJ140638.13+545947.6",211.6589,54.9966,5.0,16.34,12.83,9.04,1743,1899,,,50191,0
50338,"NGC5484",211.7007,55.0299,-5.0,15.66,11.9,9.41,2029,2185,,,50191,0
2482599,"PGC2482599",212.205,54.8562,-5.0,17.61,13.07,8.94,2051,2207,,,50191,0
4012321,"SDSSJ140855.79+550119.4",212.2326,55.0221,,18.1,15.3,8.05,2061,2218,,,50191,0
50369,"NGC5485",211.7973,55.0016,-2.1,12.3,8.49,10.78,1904,2060,26.67,13,50191,1
50383,"NGC5486",211.854,55.103,8.7,13.75,11.94,9.4,1385,1542,,,50191,0
4074755,"SDSSJ140725.29+550629.2",211.8555,55.1081,,17.0,14.07,8.54,1353,1510,,,50191,0
50191,"NGC5473",211.1799,54.8925,-2.7,12.29,8.45,10.79,2026,2181,,,50191,0
2487633,"PGC2487633",211.497,55.0119,4.7,14.86,12.31,9.25,2033,2189,,,50191,0
2494825,"PGC2494825",211.5374,55.224,3.2,15.68,12.53,9.16,1923,2079,,,50191,0
99782,"PGC099782",211.1791,55.4352,3.5,15.82,13.05,8.95,1534,1690,,,50191,0
50231,"NGC5475",211.3017,55.7418,1.1,12.89,9.48,10.38,1647,1805,,,50191,0
4018302,"SDSSJ141409.37+544613.5",213.5391,54.7705,,18.24,15.38,7.99,1801,1960,,,4018302,0
50791,"PGC050791",213.3409,54.6685,4.9,16.09,13.97,8.69,2110,2268,,,50791,0
4012350,"SDSSJ141354.14+551603.3",213.4753,55.2676,-5.0,17.97,13.63,8.64,1678,1838,,,4012350,0
51008,"UGC09146",214.2351,55.8641,9.8,17.54,15.52,7.96,1854,2018,,,51008,0
50651,"PGC050651",212.824,55.5123,4.9,14.78,12.0,9.37,1681,1841,,,50191,0
2501446,"PGC2501446",212.2528,55.4202,3.3,15.83,12.89,9.02,1932,2090,,,50191,0
4004366,"SDSSJ140948.09+553919.8",212.4504,55.6555,10.0,18.2,15.57,7.94,1664,1824,,,50191,0
4004365,"SDSSJ140942.03+563231.4",212.4252,56.5421,5.0,17.64,14.11,8.48,1754,1917,,,4004365,0
50551,"PGC050551",212.4789,56.8226,3.6,14.73,11.58,9.51,1790,1954,,,50551,0
2530642,"PGC2530642",216.1478,56.2494,10.0,17.2,14.39,8.43,1754,1923,,,51564,0
51509,"UGC09245",216.362,56.3202,6.4,13.82,11.54,9.57,1884,2054,29.51,21,51564,1
51357,"PGC051357",215.6313,56.2516,3.5,15.3,12.64,9.14,1910,2078,,,51357,0
2541780,"PGC2541780",216.9264,56.596,-5.0,17.82,13.19,8.91,1925,2097,,,51564,0
2543730,"PGC2543730",216.9287,56.6589,1.7,16.32,13.52,8.78,2033,2205,,,51564,0
51564,"NGC5631",216.6387,56.5826,-1.9,12.36,8.55,10.77,1979,2150,28.44,13,51564,1
3995326,"SDSSJ142645.04+564039.7",216.6879,56.6777,9.0,18.32,15.75,8.33,3248,3419,,,3995326,0
52142,"UGC09405",218.8524,57.2557,10.0,14.1,11.9,7.99,218,395,5.81,9,52142,1
51932,"NGC5678",218.0233,57.9214,3.4,11.81,8.36,10.86,1898,2075,34.83,14,51932,1
51922,"PGC051922",218.0238,57.9531,-2.7,16.09,11.99,9.4,1916,2093,,,51932,0
2573480,"PGC2573480",217.9455,58.0086,10.0,16.61,13.87,8.46,1496,1674,,,2573480,0
51210,"NGC5585",214.9507,56.7294,6.9,10.94,10.11,8.87,293,461,7.83,14,51210,1
51459,"PGC051459",216.1272,57.1377,3.6,15.59,12.83,9.49,3234,3406,,,51459,0
4012400,"SDSSJ142321.02+571353.7",215.8377,57.2317,,17.52,14.7,8.32,1903,2074,,,4012400,0
4004676,"SDSSJ142547.41+570918.9",216.448,57.1554,10.0,17.21,14.66,8.33,1777,1949,,,51564,0
50911,"PGC050911",213.7887,57.0875,10.0,15.05,13.7,7.43,320,487,8.87,9,51210,1
51036,"IC0996",214.3419,57.63,4.0,13.49,11.32,10.06,3068,3238,,,51036,0
4018307,"SDSSJ141618.21+573319.7",214.076,57.5555,10.0,18.18,15.57,8.36,3064,3233,,,51036,0
50832,"NGC5526",213.4737,57.7713,4.1,13.73,10.42,10.09,2004,2173,30.62,14,50832,1
50774,"PGC050774",213.3021,57.8331,7.9,16.36,13.7,8.78,2119,2288,,,50832,0
2575583,"PGC2575583",214.6276,58.1841,,18.25,15.38,7.99,1787,1959,,,2575583,0
50990,"IC0995",214.1293,57.8103,8.0,13.49,11.57,9.96,3129,3299,,,51036,0
214243,"PGC214243",214.1011,57.8505,5.0,17.13,13.41,9.22,3041,3211,,,51036,0
51026,"NGC5561",214.3203,58.7095,8.8,15.13,12.73,9.49,3080,3253,,,51026,0
95620,"PGC095620",217.8253,58.7614,,17.84,15.06,8.56,3083,3263,,,95620,0
3386060,"2MASXJ14302289+5927468",217.5961,59.4624,,19.73,15.7,7.94,2023,2204,,,51830,0
51830,"NGC5667",217.5954,59.4697,6.0,12.7,10.86,9.87,1943,2124,,,51830,0
53933,"NGC5866",226.6232,55.7633,-1.2,10.66,6.95,10.74,672,859,14.72,13,54470,1
54117,"NGC5879",227.4449,57.0002,3.6,11.42,8.87,9.97,761,953,17.06,14,54470,1
54314,"UGC09776",228.2816,56.9686,9.8,20.92,19.29,5.8,832,1025,,,54470,0
2586382,"PGC2586382",226.3988,59.0938,1.5,15.47,11.95,9.68,2607,2803,,,2586382,0
53486,"UGC09638",224.5405,58.8718,9.9,15.08,12.69,9.27,2270,2462,,,53486,0
2578846,"PGC2578846",229.6127,58.4498,8.0,16.68,13.66,8.98,2554,2754,,,2578846,0
54346,"PGC054346",228.3717,58.5093,2.5,14.65,11.65,9.78,2543,2741,,,54346,0
54648,"UGC09816",229.7,59.4624,9.8,14.61,12.69,8.36,660,862,,,54648,0
4005720,"SDSSJ151917.62+603436.0",229.8234,60.5767,,18.18,15.36,8.3,2562,2768,,,4005720,0
54234,"NGC5894",227.9206,59.8089,7.8,11.93,9.05,10.79,2463,2663,39.81,14,54234,1
54153,"PGC054153",227.7126,61.1478,9.0,15.89,13.82,8.91,2532,2736,,,54153,0
54421,"PGC054421",228.7694,61.203,2.7,14.19,10.81,10.1,2499,2705,,,54421,0
2816115,"PGC2816115",221.9119,59.3644,9.0,16.98,14.69,8.45,2221,2409,,,2816115,0
2582809,"PGC2582809",219.7663,58.7881,,17.9,15.14,8.24,2134,2317,,,2582809,0
5061297,"PWWFJ1437+5905",219.2583,59.0986,10.0,18.3,15.95,7.95,2233,2416,,,5061297,0
52466,"UGC09477",220.3272,59.3015,9.8,16.71,14.15,8.7,2323,2508,,,52466,0
53057,"UGC09570",222.8997,58.954,8.7,15.96,12.64,9.25,2189,2378,,,53043,0
53043,"NGC5777",222.8244,58.9781,3.2,13.0,9.3,10.59,2151,2340,42.85,14,53043,1
52952,"UGC09556",222.4419,60.3986,5.8,14.58,12.85,9.22,2324,2516,58.34,18,52952,1
2620345,"PGC2620345",223.1755,61.5675,7.0,17.59,14.9,8.61,2998,3195,,,2620345,0
52091,"UGC09391",218.6541,59.3382,8.0,14.65,12.22,9.32,1918,2101,36.81,9,52091,1
2589926,"PGC2589926",217.8663,59.3912,8.0,16.42,13.42,8.85,1847,2029,,,51830,0
4046492,"SDSSJ142546.05+604230.2",216.442,60.7084,,22.93,14.58,8.51,2278,2461,,,4046492,0
4004818,"SDSSJ143339.59+603457.7",218.415,60.5827,7.0,17.11,14.67,8.46,2242,2429,,,4004818,0
2608229,"PGC2608229",220.5688,60.873,9.0,15.89,13.89,8.8,2307,2497,,,2608229,0
4012568,"SDSSJ144906.92+614727.0",222.2789,61.7909,9.0,17.81,15.69,8.29,2999,3195,,,4012568,0
54350,"UGC09784",228.3371,62.7294,9.8,,14.05,8.76,2362,2570,,,54350,0
54150,"UGC09764",227.6592,64.8986,7.0,15.65,13.18,9.07,2245,2457,,,54150,0
57305,"UGC10247",242.3574,60.0885,8.9,15.19,12.77,9.47,2995,3221,,,57305,0
2597325,"PGC2597325",238.1726,60.0443,9.0,16.77,14.45,8.78,2932,3151,,,2597325,0
140544,"PGC140544",238.5804,60.3456,-5.0,15.5,13.65,9.07,2839,3060,,,140544,0
2587777,"PGC2587777",236.0838,59.2075,9.0,,15.35,8.4,2698,2912,,,55674,0
55802,"NGC5989",235.3869,59.7553,5.9,13.38,10.84,10.2,2878,3091,,,55674,0
55954,"UGC10031",236.4399,61.5558,8.8,,14.54,7.83,889,1108,,,55954,0
56322,"UGC10090",238.5324,61.1017,8.8,,14.55,7.6,625,847,,,56322,0
56219,"NGC6015",237.8552,62.31,5.9,10.93,8.65,10.14,827,1050,18.62,14,56219,1
57611,"PGC057611",243.7617,61.7819,2.1,14.74,11.5,9.96,2942,3174,,,57611,0
57589,"IC1210",243.6255,62.5367,2.1,14.28,10.9,10.2,2929,3161,49.43,25,57589,1
91528,"PGC091528",245.2092,63.121,6.7,,13.88,9.05,3074,3310,,,91528,0
57722,"UGC10334",244.3152,63.8529,9.9,13.85,13.67,9.14,3102,3337,,,57722,0
56917,"UGC10194",241.0156,63.713,6.8,15.17,13.74,8.15,869,1099,29.51,25,56917,1
58052,"UGC10383",246.181,64.5114,8.0,14.78,12.31,9.59,2762,3001,,,58052,0
57886,"NGC6140",245.2407,65.39,5.6,12.02,10.31,9.56,910,1149,,,57886,0
57949,"UGC10376",245.7117,65.4377,8.7,,14.0,9.05,3246,3485,,,57949,0
4579504,"SDSSJ170425.58+622543.0",256.1066,62.4287,,18.22,15.38,8.49,3228,3480,,,4579504,0
3138199,"PGC3138199",253.1733,63.0264,5.0,17.55,13.95,9.01,3009,3257,,,3138199,0
59146,"IC1235",253.0147,63.1159,3.8,14.75,12.39,9.66,3128,3376,,,59146,0
60832,"UGC10991",266.6234,67.3382,9.9,14.91,12.72,8.95,1460,1728,,,60778,0
60778,"UGC10974",266.0618,67.6194,3.0,14.55,11.17,9.57,1462,1729,,,60778,0
3139142,"PGC3139142",251.2335,64.265,-3.0,18.23,15.65,8.29,2872,3118,,,3139142,0
59579,"PGC059579",256.3014,67.42,4.8,16.67,13.4,8.47,1108,1364,,,59579,0
60921,"NGC6503",267.3605,70.1443,5.8,9.89,7.37,9.55,25,293,6.25,9,60921,1
56228,"PGC056228",237.8672,64.1258,9.1,14.84,13.3,8.37,939,1165,,,56228,0
56796,"PGC056796",240.6161,64.3534,6.0,15.09,13.16,8.82,1594,1825,,,56796,0
57926,"UGC10369",245.46,67.293,6.2,15.08,12.9,8.59,997,1239,,,57926,0
57699,"IC1218",244.1547,68.2026,3.0,14.37,11.23,9.33,1109,1349,,,57699,0
55165,"NGC5949",232.0027,64.7631,4.0,12.2,9.42,9.42,430,648,11.86,14,55165,1
54074,"Ursa Minor",227.2971,67.2128,-4.9,15.13,7.7,5.99,-255,-39,0.08,5,5064336,1
55809,"UGC09992",235.4496,67.2538,9.9,15.01,12.9,8.03,423,651,11.27,9,55809,1
59668,"UGC10736",257.0196,69.4643,8.0,13.82,11.73,8.62,490,747,21.18,25,59668,1
59185,"UGC10609",253.2382,69.8822,8.8,,13.93,8.36,1279,1531,,,59185,0
59410,"UGC10669",255.1094,70.2909,9.8,,14.3,7.53,443,698,,,59410,0
58864,"NGC6237",251.5917,70.3588,6.4,13.84,10.58,9.66,1131,1382,22.28,14,58864,1
59278,"UGC10636",254.081,70.4468,9.9,15.94,14.11,8.32,1327,1581,,,59278,0
58891,"NGC6236",251.1448,70.7804,5.9,12.6,11.32,9.36,1279,1530,23.55,14,58864,1
60291,"NGC6395",261.6303,71.0962,5.8,12.06,11.09,9.43,1164,1426,19.59,14,60291,1
60573,"NGC6434",264.2034,72.0889,4.0,12.26,10.11,10.4,2483,2747,40.55,14,60573,1
61072,"NGC6538",268.569,73.4239,3.9,13.4,11.52,9.36,1337,1605,,,61072,0
5065940,"PGC5065940",258.2321,72.0669,9.0,,14.3,8.19,1307,1565,,,59742,0
59742,"NGC6340",257.6039,72.3044,0.4,11.73,8.49,10.51,1198,1456,,,59742,0
59908,"UGC10791",258.661,72.3989,8.8,15.12,12.39,8.95,1329,1588,32.81,14,59742,1
59783,"IC1254",257.889,72.4019,3.0,14.54,11.66,9.24,1283,1541,,,59742,0
59735,"IC1251",257.5551,72.4107,6.0,13.82,12.05,9.09,1199,1457,,,59742,0
2750394,"PGC2750394",257.9878,72.5821,2.1,15.8,12.99,8.5,910,1168,,,2750394,0
59551,"UGC10713",256.1413,72.4467,3.0,12.5,10.67,9.64,1077,1334,26.06,21,59742,1
59971,"UGC10803",259.022,73.4358,-1.0,12.56,9.96,9.94,1255,1514,,,59971,0
60369,"UGC10892",262.2607,74.2572,7.5,,13.11,9.0,1927,2189,,,60369,0
59888,"UGC10792",258.5113,75.2034,9.9,,14.49,8.11,1233,1492,,,59888,0
60124,"IC4660",260.4386,75.8487,3.3,13.46,11.69,9.26,1243,1503,10.09,25,60393,1
60393,"NGC6412",262.4064,75.7043,5.2,12.08,9.75,10.03,1313,1574,,,60393,0
3506204,"SDSSJ135953.04+544710.7",209.9709,54.7865,,17.55,14.74,8.28,2112,2264,,,50191,0
49822,"PGC049822",209.973,54.7887,4.7,15.17,12.17,9.3,2134,2286,,,50191,0
2484987,"PGC2484987",210.2582,54.932,-5.0,17.57,13.16,8.91,1785,1938,,,50191,0
49874,"NGC5422",210.1752,55.1645,-1.4,12.72,8.85,10.63,1820,1974,,,50191,0
4015150,"SDSSJ140037.81+551101.1",210.1575,55.1836,,16.03,13.31,8.85,2129,2283,,,50191,0
2506745,"PGC2506745",210.2425,55.5682,-5.0,16.81,12.24,9.28,1852,2007,,,50191,0
3994918,"SDSSJ140352.43+553532.4",210.9687,55.5923,10.0,18.28,15.69,7.9,1969,2126,,,50191,0
2511617,"PGC2511617",210.7668,55.7081,3.6,16.05,14.2,8.49,2141,2298,,,50191,0
4019954,"SDSSJ140209.89+554810.3",210.5413,55.8029,,17.56,14.75,8.27,1747,1904,,,50191,0
49993,"NGC5443",210.5491,55.8141,3.0,12.59,9.16,10.51,1795,1952,30.48,14,50191,1
4003963,"SDSSJ135139.44+554636.1",207.9143,55.7768,10.0,18.0,15.4,7.8,1438,1589,,,4003963,0
4016149,"SDSSJ140949.96+571329.7",212.4582,57.225,,22.36,13.84,8.6,1764,1929,,,50551,0
49663,"UGC08892",209.4213,57.001,9.9,15.16,13.2,8.84,1738,1897,,,49663,0
50018,"UGC08970",210.7039,57.9747,8.0,15.26,12.64,9.11,1835,1999,,,50018,0
4018209,"SDSSJ135005.10+574834.2",207.5213,57.8095,10.0,17.99,15.42,7.96,1752,1911,,,4018209,0
2587092,"PGC2587092",209.169,59.1507,9.0,18.16,15.39,7.92,1646,1812,,,2587092,0
49451,"NGC5372",208.6901,58.6663,-4.0,13.69,10.71,9.83,1717,1881,,,49451,0
2590712,"PGC2590712",208.9155,59.4612,9.0,16.75,14.3,8.84,3004,3171,,,2590712,0
49489,"NGC5376",208.8169,59.5066,2.3,12.63,9.22,10.51,2070,2237,35.32,14,49044,1
49030,"UGC08743",207.3255,58.6638,6.6,15.19,12.46,9.14,1739,1901,,,49030,0
4016113,"SDSSJ134837.68+584835.5",207.1569,58.8097,10.0,17.81,15.25,8.02,1754,1916,,,49030,0
4003922,"SDSSJ134928.28+592941.2",207.3678,59.4949,9.0,17.81,14.79,8.29,1968,2133,,,49044,0
49273,"PGC049273",208.1218,59.6746,2.7,16.29,12.37,9.26,1875,2041,,,49044,0
49192,"NGC5342",207.8577,59.8637,-2.0,14.14,10.24,10.11,2249,2416,,,49044,0
2592720,"PGC2592720",207.3565,59.6421,9.0,17.89,15.21,8.12,2256,2422,,,49044,0
48833,"PGC048833",206.6726,59.8229,3.3,15.89,13.86,8.66,1857,2022,,,49044,0
49016,"UGC08741",207.2347,59.8359,4.0,14.45,11.46,9.62,2049,2215,,,49044,0
49065,"PGC049065",207.4299,60.0187,10.0,16.37,14.16,8.54,1533,1700,,,49044,0
2597819,"PGC2597819",207.0492,60.0852,-5.0,18.03,13.7,8.72,1940,2107,,,49044,0
49044,"NGC5322",207.3134,60.1904,-4.8,10.96,7.33,11.27,1754,1921,31.92,13,49044,1
50611,"UGC09080",212.6496,59.358,5.8,14.29,13.14,9.33,3083,3256,,,50611,0
49871,"PGC049871",210.186,58.8209,,16.77,12.49,9.34,2259,2426,,,49871,0
2588613,"PGC2588613",210.5238,59.2802,7.0,16.88,13.77,9.08,3240,3409,,,49881,0
50060,"UGC08985",210.7868,59.4336,7.9,15.3,13.08,9.36,3003,3173,,,49881,0
2591185,"PGC2591185",211.851,59.5026,5.5,16.61,14.16,8.5,1818,1990,,,2591185,0
49881,"NGC5430",210.1905,59.3284,3.1,12.62,9.08,10.96,3071,3240,43.45,14,49881,1
2590282,"PGC2590282",209.2777,59.4232,10.0,18.25,15.49,8.01,1835,2002,,,49044,0
49512,"UGC08859",208.8996,59.6206,9.0,15.51,13.32,8.87,1619,1786,,,49044,0
49508,"NGC5379",208.893,59.7428,-1.9,13.93,10.52,9.99,1777,1945,12.88,18,49044,1
49548,"NGC5389",209.0265,59.742,-0.5,12.72,8.72,10.71,1842,2010,,,49044,0
49712,"NGC5402",209.5691,59.8141,5.0,13.44,11.01,10.16,3021,3190,,,49712,0
49741,"UGC08909",209.6578,60.7969,6.9,14.38,12.75,9.1,1670,1842,,,49044,0
4012214,"SDSSJ135444.26+600431.7",208.6843,60.0755,,18.01,15.22,8.49,3038,3207,,,4012214,0
49404,"PGC049404",208.4232,60.0498,,,14.1,7.16,0,0,,,50063,0
49408,"NGC5370",208.539,60.6781,-2.0,13.92,10.18,10.5,3038,3209,,,49408,0
2598511,"PGC2598511",207.7239,60.1418,-5.0,17.97,13.75,8.7,2361,2529,,,49044,0
49350,"UGC08822",208.3473,61.6715,3.0,14.61,12.69,9.11,1881,2054,,,49350,0
50069,"UGC08988",210.8345,60.9902,5.9,14.2,11.8,9.55,2091,2266,34.83,14,50069,1
2617484,"PGC2617484",210.5364,61.4124,10.0,18.05,15.48,7.91,1670,1846,,,49795,0
2620337,"PGC2620337",211.3526,61.5671,9.0,16.81,14.41,8.35,1719,1897,,,50041,0
50041,"UGC08982",210.7515,61.7517,9.0,15.39,13.08,8.88,1705,1882,,,50041,0
49795,"UGC08921",209.8873,61.2649,7.0,16.66,13.4,8.74,1687,1861,,,49795,0
49735,"PGC049735",209.6787,61.8626,9.0,16.39,13.87,8.46,1496,1672,,,49735,0
2584020,"PGC2584020",204.2005,58.8961,8.0,17.22,14.36,8.81,2968,3126,,,2584020,0
2593509,"PGC2593509",203.4058,59.7156,6.0,17.06,13.64,9.09,2959,3118,,,2593509,0
2587285,"PGC2587285",205.8758,59.1679,9.0,17.1,14.85,8.63,3032,3193,,,2587285,0
48823,"UGC08714",206.622,60.3711,9.9,15.3,13.35,8.86,2049,2216,,,49044,0
48534,"UGC08684",205.5668,60.7769,5.9,14.05,10.92,9.83,2204,2370,25.0,14,49044,1
47759,"PGC047759",203.4145,60.3874,10.0,15.88,13.91,8.69,2068,2230,,,47759,0
2600568,"PGC2600568",199.2071,60.3094,9.0,16.53,14.57,8.44,2099,2254,,,2600568,0
45966,"PGC045966",198.4116,60.4704,7.9,16.48,13.2,8.87,1822,1977,,,45966,0
47512,"UGC08514",202.7489,62.0248,2.0,14.39,12.76,9.12,1980,2147,,,47512,0
2633244,"PGC2633244",200.3801,62.2435,5.0,16.93,13.19,9.29,3013,3177,,,2633244,0
4003866,"SDSSJ134625.62+604441.5",206.6067,60.7449,7.0,17.68,14.57,8.37,1542,1710,,,49044,0
48860,"NGC5308",206.7516,60.973,-2.1,12.13,8.41,10.84,2041,2210,26.18,8,49044,1
2802348,"PGC2802348",206.6924,60.9868,10.0,16.85,14.27,8.49,1494,1663,,,49044,0
2610572,"PGC2610572",207.3829,61.0161,-5.0,17.59,13.1,8.96,2003,2173,,,49044,0
4012178,"SDSSJ134833.66+610133.2",207.1403,61.0259,-5.0,18.4,14.06,8.58,2170,2340,,,49044,0
2612497,"PGC2612497",207.236,61.1325,7.0,17.09,13.98,8.61,1915,2086,,,49044,0
2614355,"PGC2614355",206.0713,61.235,7.0,17.5,14.11,8.53,1856,2025,,,2614355,0
2614780,"PGC2614780",206.2954,61.2595,-5.0,17.68,13.36,8.88,1966,2136,,,2614780,0
3385320,"SDSSJ134140.53+613853.1",205.4188,61.6482,-5.0,18.56,14.29,8.48,1896,2066,,,3385320,0
2628740,"PGC2628740",205.848,62.01,-5.0,17.32,12.77,9.17,2101,2273,,,2628740,0
3138016,"PGC3138016",206.3811,62.6594,10.0,16.65,13.98,8.61,1905,2080,,,3138016,0
3137923,"PGC3137923",207.6284,62.447,10.0,17.22,14.66,8.32,1876,2052,,,3137923,0
49092,"PGC049092",207.5057,62.7298,10.0,17.08,14.75,8.39,2132,2309,,,49092,0
49654,"UGC08894",209.4489,63.3967,8.7,16.16,13.82,8.62,1771,1952,,,49654,0
3362964,"SDSSJ134711.12+625006.2",206.7963,62.8351,10.0,18.0,15.4,7.85,1496,1672,,,3362964,0
4016111,"SDSSJ134800.10+633120.8",207.0005,63.5225,10.0,17.63,15.05,8.07,1665,1843,,,4016111,0
47854,"UGC08571",203.673,61.9933,3.0,14.47,12.09,9.75,3082,3250,45.71,18,47854,1
47425,"NGC5205",202.5152,62.5115,3.5,13.14,10.0,10.13,1759,1927,35.48,14,47425,1
47598,"NGC5216",203.0286,62.7008,-4.9,13.55,10.06,10.49,2923,3093,,,47603,0
47347,"UGC08491",202.3836,62.8247,9.8,14.99,13.45,9.14,2805,2974,,,47603,0
47603,"NGC5218",203.043,62.7678,3.0,12.73,9.28,10.81,2807,2977,,,47603,0
3138198,"PGC3138198",202.6878,63.024,9.0,17.21,14.7,8.49,2370,2540,,,3138198,0
4016088,"SDSSJ133422.76+632654.9",203.5949,63.4486,10.0,18.2,15.66,7.89,1813,1986,,,4016088,0
46882,"UGC08436",201.1446,63.0923,6.6,14.88,11.82,9.8,2878,3047,,,46882,0
3138619,"PGC3138619",202.0927,63.6855,9.0,18.26,15.67,7.88,1785,1957,,,3138619,0
3138807,"PGC3138807",204.4729,63.9195,10.0,17.93,15.33,8.33,2652,2828,,,3138807,0
49221,"PGC049221",207.9734,64.3728,3.8,14.81,14.13,8.49,1763,1945,,,49221,0
95619,"PGC095619",206.4665,65.3861,10.0,16.09,13.58,8.69,1729,1913,,,95619,0
47988,"UGC08604",204.011,66.3025,5.0,15.21,11.63,9.94,3076,3260,,,47988,0
48425,"NGC5283",205.2738,67.6721,-2.0,14.15,10.13,10.55,3119,3309,51.52,8,48425,1
48953,"UGC08737",207.0694,68.085,4.0,13.27,9.77,10.25,1781,1974,39.08,14,48953,1
4003163,"SDSSJ130904.13+620501.6",197.2672,62.0837,,18.15,15.37,8.38,2921,3081,,,45583,0
45583,"UGC08237",197.227,62.3064,3.0,13.45,10.12,10.48,2858,3018,,,45583,0
2661153,"PGC2661153",198.1167,63.7996,8.0,15.79,13.61,8.69,1774,1941,,,2661153,0
4002991,"SDSSJ125808.94+632559.6",194.5371,63.4331,,18.29,15.37,7.81,1419,1580,,,4002991,0
44092,"UGC08059",193.9757,63.6121,1.0,13.88,10.26,10.39,2762,2923,,,44092,0
4002813,"SDSSJ124528.73+630032.1",191.3699,63.009,10.0,17.1,14.5,8.66,2658,2814,,,4002813,0
2654321,"PGC2654321",190.9278,63.3612,9.0,17.18,14.49,8.68,2715,2872,,,2654321,0
